┌────────┬──────────────┬────────┬───────────┬───────────┬────────┬────────┬────────┬────────┬───────────┬─────────────┐
│     id │         name │      n │      f(x) │   ‖∇f(x)‖ │    # f │   # ∇f │  # ∇²f │   iter │         t │      status │
├────────┼──────────────┼────────┼───────────┼───────────┼────────┼────────┼────────┼────────┼───────────┼─────────────┤
│     67 │      sbrybnd │   1000 │  1.41e+03 │  2.34e+03 │   2046 │   1209 │      0 │   1171 │  6.00e+02 │    max_time │
│     68 │     schmvett │   1000 │ -2.99e+03 │  1.94e-03 │     11 │     10 │      0 │      8 │  3.11e-01 │ first_order │
│     69 │      scosine │   1000 │ -6.23e+02 │  2.39e+03 │   1552 │    671 │      0 │    687 │  6.00e+02 │    max_time │
│     70 │      sinquad │   1000 │  1.45e-06 │  1.40e-05 │    115 │     76 │      0 │     76 │  1.29e+00 │ first_order │
│     71 │     sparsine │   1000 │  8.99e-01 │  7.65e+01 │    168 │     46 │      0 │     47 │  3.30e+01 │ first_order │
│     72 │     sparsqur │   1000 │  1.88e+00 │  8.21e+00 │      8 │      8 │      0 │      7 │  2.02e-01 │ first_order │
│     73 │     spmsrtls │   1000 │  1.32e-06 │  1.25e-03 │     58 │     23 │      0 │     22 │  5.12e+00 │ first_order │
│     74 │     srosenbr │   1000 │  5.21e-02 │  3.42e-01 │     57 │     25 │      0 │     26 │  1.17e-01 │ first_order │
│     75 │     tointgss │   1000 │  9.97e+00 │  1.97e-02 │      6 │      6 │      0 │      5 │  1.06e-01 │ first_order │
│     76 │     tquartic │   1000 │  8.87e-09 │  1.33e-04 │     13 │     13 │      0 │     12 │  7.00e-02 │ first_order │
│     77 │       tridia │   1000 │  1.79e-03 │  1.45e+00 │      5 │      5 │      0 │      4 │  6.45e-01 │ first_order │
│     78 │       vardim │   1000 │  1.24e+22 │  2.72e+21 │      2 │      2 │      0 │      0 │  0.00e+00 │    not_desc │
│     79 │        woods │   1000 │  1.97e+03 │  1.53e+01 │      7 │      7 │      0 │      6 │  4.80e-02 │ first_order │
└────────┴──────────────┴────────┴───────────┴───────────┴────────┴────────┴────────┴────────┴───────────┴─────────────┘
┌────────┬──────────────┬────────┬───────────┬───────────┬──────────┬─────────┬────────┬────────┬───────────┬─────────────┐
│     id │         name │      n │      f(x) │   ‖∇f(x)‖ │      # f │    # ∇f │  # ∇²f │   iter │         t │      status │
├────────┼──────────────┼────────┼───────────┼───────────┼──────────┼─────────┼────────┼────────┼───────────┼─────────────┤
│      1 │         NZF1 │    988 │  3.40e+05 │  2.81e+00 │       96 │      89 │      0 │     84 │  5.30e-02 │ first_order │
│      2 │      arglina │   1000 │  5.00e+02 │  3.95e-04 │        2 │       2 │      0 │      1 │  8.00e-03 │ first_order │
│      3 │      arglinb │   1000 │  2.56e+07 │  6.75e+12 │       29 │       5 │      0 │      3 │  1.00e-02 │ first_order │
│      4 │      arglinc │   1000 │  4.11e+08 │  3.81e+13 │       29 │       5 │      0 │      3 │  7.00e-03 │ first_order │
│      5 │      argtrig │   1000 │ -9.99e+05 │  4.16e-02 │   295424 │  295422 │      0 │ 295414 │  6.00e+02 │    max_time │
│      6 │      arwhead │   1000 │  9.53e-04 │  1.89e-01 │       15 │       6 │      0 │      4 │  6.00e-03 │ first_order │
│      7 │      bdqrtic │   1000 │  1.99e+03 │  3.54e+01 │       25 │      11 │      0 │      8 │  1.10e-02 │ first_order │
│      8 │      brownal │   1000 │  9.48e-03 │  1.37e+02 │       19 │       4 │      0 │      2 │  1.00e-02 │ first_order │
│      9 │    broyden3d │   1000 │  7.04e-01 │  3.58e-02 │       30 │      29 │      0 │     25 │  4.40e-02 │ first_order │
│     10 │     broydn7d │   1000 │  1.96e+02 │  4.92e-02 │      453 │     452 │      0 │    447 │  1.57e+00 │ first_order │
│     11 │       brybnd │   1000 │  1.56e+00 │  1.25e+00 │       10 │       6 │      0 │      4 │  5.00e-02 │ first_order │
│     12 │     chainwoo │   1000 │  3.97e+03 │  5.75e+01 │       31 │      23 │      0 │     19 │  1.80e-02 │ first_order │
│     13 │     chnrosnb │   1000 │  9.13e+02 │  5.79e+00 │       31 │      25 │      0 │     23 │  3.30e-02 │ first_order │
│     14 │     clplatea │    961 │ -1.15e-02 │  3.45e-05 │     2429 │    2428 │      0 │   2420 │  6.51e+00 │ first_order │
│     15 │     clplateb │    961 │ -5.30e-03 │  6.39e-06 │     1420 │    1420 │      0 │   1415 │  3.76e+00 │ first_order │
│     16 │     clplatec │    961 │ -4.99e-03 │  1.28e-03 │   263886 │  263880 │      0 │ 261071 │  6.00e+02 │    max_time │
│     17 │       cosine │   1000 │ -9.99e+02 │  1.62e-03 │       11 │      11 │      0 │      7 │  1.00e-02 │ first_order │
│     18 │     cragglvy │   1000 │  3.43e+02 │  2.30e+01 │       26 │      16 │      0 │     12 │  2.30e-02 │ first_order │
│     19 │    cragglvy2 │   1000 │  3.07e+02 │  2.92e+01 │       24 │      14 │      0 │     11 │  1.90e-02 │ first_order │
│     20 │        curly │   1000 │ -1.00e+05 │  1.46e-02 │     4610 │    4601 │      0 │   4583 │  1.70e+01 │ first_order │
│     21 │      curly10 │   1000 │ -1.00e+05 │  1.46e-02 │     4610 │    4601 │      0 │   4583 │  1.74e+01 │ first_order │
│     22 │      curly20 │   1000 │ -1.00e+05 │  3.27e-02 │     4560 │    4558 │      0 │   4512 │  2.31e+01 │ first_order │
│     23 │      curly30 │   1000 │ -1.00e+05 │  5.38e-02 │     5283 │    5280 │      0 │   5241 │  3.73e+01 │ first_order │
│     24 │     dixmaane │    999 │  1.07e+00 │  1.40e-01 │       14 │      13 │      0 │     11 │  9.20e-02 │ first_order │
│     25 │     dixmaanf │    999 │  1.14e+00 │  3.12e-01 │        9 │       7 │      0 │      5 │  6.20e-02 │ first_order │
│     26 │     dixmaang │    999 │  1.41e+00 │  6.28e-01 │       10 │       7 │      0 │      5 │  5.70e-02 │ first_order │
│     27 │     dixmaanh │    999 │  2.67e+00 │  9.06e-01 │       13 │      10 │      0 │      8 │  8.50e-02 │ first_order │
│     28 │     dixmaani │    999 │  1.08e+00 │  1.71e-01 │       13 │      12 │      0 │     10 │  1.31e-01 │ first_order │
│     29 │     dixmaanj │    999 │  1.10e+00 │  2.09e-01 │       11 │       9 │      0 │      6 │  1.11e-01 │ first_order │
│     30 │     dixmaank │    999 │  2.24e+00 │  6.91e-01 │        9 │       7 │      0 │      5 │  8.50e-02 │ first_order │
